PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,,,,,,
MANCHESTER CCG,21: Appliances,13.12654,,MANCHESTER CCG,23: Stoma Appliances,18.82403,,,,,,,,MANCHESTER CCG,21: Appliances,3.55179,,MANCHESTER CCG,23: Stoma Appliances,55.68945,,,
MANCHESTER CCG,21: Appliances,3.3403,,MANCHESTER CCG,23: Stoma Appliances,5.54341,,,,,,,,MANCHESTER CCG,21: Appliances,14.17612,,MANCHESTER CCG,23: Stoma Appliances,42.27704,,,
MANCHESTER CCG,21: Appliances,24.62461,,MANCHESTER CCG,23: Stoma Appliances,5.56511,,,,,,,,MANCHESTER CCG,21: Appliances,12.07426,,MANCHESTER CCG,23: Stoma Appliances,36.9959,,,
MANCHESTER CCG,21: Appliances,4.65101,,MANCHESTER CCG,23: Stoma Appliances,12.54935,,,,,,,,MANCHESTER CCG,21: Appliances,14.59217,,MANCHESTER CCG,23: Stoma Appliances,128.89886,,,
MANCHESTER CCG,21: Appliances,4.65101,,MANCHESTER CCG,23: Stoma Appliances,36.53255,,,,,,,,MANCHESTER CCG,21: Appliances,46.59567,,MANCHESTER CCG,23: Stoma Appliances,24.15474,,,
MANCHESTER CCG,21: Appliances,52.10615,,MANCHESTER CCG,23: Stoma Appliances,134.67777,,,,,,,,MANCHESTER CCG,21: Appliances,42.99417,,MANCHESTER CCG,23: Stoma Appliances,25.78163,,,
MANCHESTER CCG,21: Appliances,6.97497,,MANCHESTER CCG,23: Stoma Appliances,6.34285,,,,,,,,MANCHESTER CCG,21: Appliances,46.76024,,MANCHESTER CCG,23: Stoma Appliances,57.33806,,,
MANCHESTER CCG,21: Appliances,551.86158,,MANCHESTER CCG,23: Stoma Appliances,92.4624,,,,,,,,MANCHESTER CCG,21: Appliances,12.73556,,MANCHESTER CCG,23: Stoma Appliances,25.75678,,,
MANCHESTER CCG,21: Appliances,4.81527,,MANCHESTER CCG,23: Stoma Appliances,271.2333,,,,,,,,MANCHESTER CCG,21: Appliances,79.17357,,MANCHESTER CCG,23: Stoma Appliances,338.03001,,,
MANCHESTER CCG,21: Appliances,27.3669,,MANCHESTER CCG,23: Stoma Appliances,64.57184,,,,,,,,MANCHESTER CCG,21: Appliances,4.91166,,MANCHESTER CCG,23: Stoma Appliances,27.97046,,,
MANCHESTER CCG,21: Appliances,499.45797,,MANCHESTER CCG,23: Stoma Appliances,212.16769,,,,,,,,MANCHESTER CCG,21: Appliances,252.6128,,MANCHESTER CCG,23: Stoma Appliances,169.015,,,
MANCHESTER CCG,21: Appliances,5.1375,,MANCHESTER CCG,23: Stoma Appliances,130.34592,,,,,,,,MANCHESTER CCG,21: Appliances,83.05752,,MANCHESTER CCG,23: Stoma Appliances,25.48358,,,
MANCHESTER CCG,21: Appliances,1.86537,,MANCHESTER CCG,23: Stoma Appliances,15.20795,,,,,,,,MANCHESTER CCG,21: Appliances,21.3046,,MANCHESTER CCG,23: Stoma Appliances,6.16907,,,
MANCHESTER CCG,21: Appliances,7.15159,,MANCHESTER CCG,23: Stoma Appliances,28.57534,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,26.56402,,MANCHESTER CCG,23: Stoma Appliances,5.55433,,,
MANCHESTER CCG,21: Appliances,5.29242,,MANCHESTER CCG,23: Stoma Appliances,313.54785,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,33.32612,,MANCHESTER CCG,23: Stoma Appliances,79.8411,,,
MANCHESTER CCG,21: Appliances,4.19552,,MANCHESTER CCG,23: Stoma Appliances,3.45185,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,83.39289,,MANCHESTER CCG,23: Stoma Appliances,25.05513,,,
MANCHESTER CCG,21: Appliances,20.54999,,MANCHESTER CCG,23: Stoma Appliances,12.6609,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,20.02547,,MANCHESTER CCG,23: Stoma Appliances,172.18182,,,
MANCHESTER CCG,21: Appliances,9.16878,,MANCHESTER CCG,23: Stoma Appliances,87.12038,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,27.84938,,MANCHESTER CCG,23: Stoma Appliances,354.83278,,,
MANCHESTER CCG,21: Appliances,7.17639,,MANCHESTER CCG,23: Stoma Appliances,340.52431,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,33.32612,,MANCHESTER CCG,23: Stoma Appliances,175.40453,,,
MANCHESTER CCG,21: Appliances,2.39213,,MANCHESTER CCG,23: Stoma Appliances,49.15008,,,,,,,,MANCHESTER CCG,21: Appliances,4.16652,,MANCHESTER CCG,23: Stoma Appliances,169.015,,,
MANCHESTER CCG,21: Appliances,7.75581,,MANCHESTER CCG,23: Stoma Appliances,30.78467,,,,,,,,MANCHESTER CCG,21: Appliances,11.79792,,MANCHESTER CCG,23: Stoma Appliances,9.27069,,,
MANCHESTER CCG,21: Appliances,5.88736,,MANCHESTER CCG,23: Stoma Appliances,12.30147,,,,,,,,MANCHESTER CCG,21: Appliances,6.71861,,MANCHESTER CCG,23: Stoma Appliances,168.79146,,,
MANCHESTER CCG,21: Appliances,20.94352,,MANCHESTER CCG,23: Stoma Appliances,13.67416,,,,,,,,MANCHESTER CCG,21: Appliances,3.07676,,MANCHESTER CCG,23: Stoma Appliances,295.40835,,,
MANCHESTER CCG,21: Appliances,6.13524,,MANCHESTER CCG,23: Stoma Appliances,85.16826,,,,,,,,MANCHESTER CCG,21: Appliances,10.93478,,MANCHESTER CCG,23: Stoma Appliances,17.02631,,,
MANCHESTER CCG,21: Appliances,99.14917,,MANCHESTER CCG,23: Stoma Appliances,83.39586,,,,,,,,MANCHESTER CCG,21: Appliances,6.14113,,MANCHESTER CCG,23: Stoma Appliances,18.14395,,,
MANCHESTER CCG,21: Appliances,446.19914,,MANCHESTER CCG,23: Stoma Appliances,18.50488,,,,,,,,MANCHESTER CCG,21: Appliances,13.08327,,MANCHESTER CCG,23: Stoma Appliances,4.98308,,,
MANCHESTER CCG,21: Appliances,13.75781,,MANCHESTER CCG,23: Stoma Appliances,9.10371,,,,,,,,MANCHESTER CCG,21: Appliances,5.85547,,MANCHESTER CCG,23: Stoma Appliances,212.6426,,,
MANCHESTER CCG,21: Appliances,1269.80838,,MANCHESTER CCG,23: Stoma Appliances,100.00438,,,,,,,,MANCHESTER CCG,21: Appliances,12.52751,,MANCHESTER CCG,23: Stoma Appliances,379.01237,,,
MANCHESTER CCG,21: Appliances,380.10589,,MANCHESTER CCG,23: Stoma Appliances,18.26628,,,,,,,,MANCHESTER CCG,21: Appliances,4.10132,,MANCHESTER CCG,23: Stoma Appliances,18.48241,,,
MANCHESTER CCG,21: Appliances,4.65101,,MANCHESTER CCG,23: Stoma Appliances,10.9009,,,,,,,,MANCHESTER CCG,21: Appliances,9.32035,,MANCHESTER CCG,23: Stoma Appliances,827.54574,,,
MANCHESTER CCG,21: Appliances,37.29481,,MANCHESTER CCG,23: Stoma Appliances,21.12009,,,,,,,,MANCHESTER CCG,21: Appliances,1.31638,,MANCHESTER CCG,23: Stoma Appliances,5.46119,,,
MANCHESTER CCG,21: Appliances,19.46544,,MANCHESTER CCG,23: Stoma Appliances,222.54182,,,,,,,,MANCHESTER CCG,21: Appliances,295.92994,,MANCHESTER CCG,23: Stoma Appliances,52.49469,,,
MANCHESTER CCG,21: Appliances,361.79313,,MANCHESTER CCG,23: Stoma Appliances,64.55944,,,,,,,,MANCHESTER CCG,21: Appliances,2.41231,,MANCHESTER CCG,23: Stoma Appliances,207.18449,,,
MANCHESTER CCG,21: Appliances,95.48662,,MANCHESTER CCG,23: Stoma Appliances,135.61665,,,,,,,,MANCHESTER CCG,21: Appliances,131.44163,,MANCHESTER CCG,23: Stoma Appliances,22.19253,,,
MANCHESTER CCG,21: Appliances,12.30766,,MANCHESTER CCG,23: Stoma Appliances,186.06504,,,,,,,,MANCHESTER CCG,21: Appliances,264.89511,,MANCHESTER CCG,23: Stoma Appliances,16.66614,,,
MANCHESTER CCG,21: Appliances,66.01269,,MANCHESTER CCG,23: Stoma Appliances,358.11199,,,,,,,,MANCHESTER CCG,21: Appliances,5.89896,,MANCHESTER CCG,23: Stoma Appliances,132.39167,,,
MANCHESTER CCG,21: Appliances,264.37299,,MANCHESTER CCG,23: Stoma Appliances,215.43052,,,,,,,,MANCHESTER CCG,21: Appliances,198.68996,,MANCHESTER CCG,23: Stoma Appliances,70.04259,,,
MANCHESTER CCG,21: Appliances,258.85127,,MANCHESTER CCG,23: Stoma Appliances,6.10116,,,,,,,,MANCHESTER CCG,21: Appliances,141.44505,,MANCHESTER CCG,23: Stoma Appliances,12.87219,,,
MANCHESTER CCG,21: Appliances,73.11159,,MANCHESTER CCG,23: Stoma Appliances,27.5528,,,,,,,,MANCHESTER CCG,21: Appliances,257.36926,,MANCHESTER CCG,23: Stoma Appliances,6.16907,,,
MANCHESTER CCG,21: Appliances,18.18261,,MANCHESTER CCG,23: Stoma Appliances,8.93638,,,,,,,,MANCHESTER CCG,21: Appliances,62.70302,,MANCHESTER CCG,23: Stoma Appliances,27.36499,,,
MANCHESTER CCG,21: Appliances,215.7094,,MANCHESTER CCG,23: Stoma Appliances,43.03963,,,,,,,,MANCHESTER CCG,21: Appliances,420.70262,,MANCHESTER CCG,23: Stoma Appliances,25.35318,,,
MANCHESTER CCG,21: Appliances,3.42086,,MANCHESTER CCG,23: Stoma Appliances,97.97789,,,,,,,,MANCHESTER CCG,21: Appliances,226.61386,,MANCHESTER CCG,23: Stoma Appliances,88.01895,,,
MANCHESTER CCG,21: Appliances,696.21009,,MANCHESTER CCG,23: Stoma Appliances,4.98566,,,,,,,,MANCHESTER CCG,21: Appliances,223.31972,,MANCHESTER CCG,23: Stoma Appliances,17.47339,,,
MANCHESTER CCG,21: Appliances,655.66174,,MANCHESTER CCG,23: Stoma Appliances,15.91444,,,,,,,,MANCHESTER CCG,21: Appliances,438.13875,,MANCHESTER CCG,23: Stoma Appliances,36.9959,,,
MANCHESTER CCG,21: Appliances,17.03923,,MANCHESTER CCG,23: Stoma Appliances,78.46915,,,,,,,,MANCHESTER CCG,21: Appliances,53.8173,,MANCHESTER CCG,23: Stoma Appliances,2.08946,,,
MANCHESTER CCG,21: Appliances,81.80318,,MANCHESTER CCG,23: Stoma Appliances,10.35554,,,,,,,,MANCHESTER CCG,21: Appliances,773.84022,,MANCHESTER CCG,23: Stoma Appliances,15.23799,,,
MANCHESTER CCG,21: Appliances,175.91401,,MANCHESTER CCG,23: Stoma Appliances,96.97395,,,,,,,,MANCHESTER CCG,21: Appliances,87.62775,,MANCHESTER CCG,23: Stoma Appliances,6.11318,,,
MANCHESTER CCG,21: Appliances,137.76398,,MANCHESTER CCG,23: Stoma Appliances,18.82403,,,,,,,,MANCHESTER CCG,21: Appliances,206.0761,,MANCHESTER CCG,23: Stoma Appliances,49.90535,,,
MANCHESTER CCG,21: Appliances,1015.8467,,MANCHESTER CCG,23: Stoma Appliances,8.96118,,,,,,,,MANCHESTER CCG,21: Appliances,321.56255,,MANCHESTER CCG,23: Stoma Appliances,58.07073,,,
MANCHESTER CCG,21: Appliances,51.64755,,MANCHESTER CCG,23: Stoma Appliances,95.16126,,,,,,,,MANCHESTER CCG,21: Appliances,26.76894,,MANCHESTER CCG,23: Stoma Appliances,9.27069,,,
MANCHESTER CCG,21: Appliances,35.36128,,MANCHESTER CCG,23: Stoma Appliances,130.54114,,,,,,,,MANCHESTER CCG,21: Appliances,6.18461,,MANCHESTER CCG,23: Stoma Appliances,16.663,,,
MANCHESTER CCG,21: Appliances,32.4424,,MANCHESTER CCG,23: Stoma Appliances,48.48697,,,,,,,,MANCHESTER CCG,21: Appliances,65.75807,,MANCHESTER CCG,23: Stoma Appliances,10.78581,,,
MANCHESTER CCG,21: Appliances,14.38373,,MANCHESTER CCG,23: Stoma Appliances,148.95615,,,,,,,,MANCHESTER CCG,21: Appliances,37.27532,,MANCHESTER CCG,23: Stoma Appliances,44.14296,,,
MANCHESTER CCG,21: Appliances,4.62312,,MANCHESTER CCG,23: Stoma Appliances,4.09016,,,,,,,,MANCHESTER CCG,21: Appliances,181.29109,,MANCHESTER CCG,23: Stoma Appliances,20.06273,,,
MANCHESTER CCG,21: Appliances,102.8737,,MANCHESTER CCG,23: Stoma Appliances,36.17931,,,,,,,,MANCHESTER CCG,21: Appliances,65.75807,,MANCHESTER CCG,23: Stoma Appliances,38.22537,,,
MANCHESTER CCG,21: Appliances,2.61523,,MANCHESTER CCG,23: Stoma Appliances,5.54341,,,,,,,,MANCHESTER CCG,21: Appliances,65.75807,,MANCHESTER CCG,23: Stoma Appliances,275.49464,,,
MANCHESTER CCG,21: Appliances,44.67569,,MANCHESTER CCG,23: Stoma Appliances,14.8857,,,,,,,,MANCHESTER CCG,21: Appliances,14.26309,,MANCHESTER CCG,23: Stoma Appliances,40.03232,,,
MANCHESTER CCG,21: Appliances,5.58764,,MANCHESTER CCG,23: Stoma Appliances,340.04093,,,,,,,,MANCHESTER CCG,21: Appliances,7.3582,,MANCHESTER CCG,23: Stoma Appliances,289.95956,,,
MANCHESTER CCG,21: Appliances,644.25888,,MANCHESTER CCG,23: Stoma Appliances,9.48173,,,,,,,,MANCHESTER CCG,21: Appliances,5.30285,,MANCHESTER CCG,23: Stoma Appliances,18.52898,,,
MANCHESTER CCG,21: Appliances,21.03953,,MANCHESTER CCG,23: Stoma Appliances,24.10715,,,,,,,,MANCHESTER CCG,21: Appliances,1.80695,,MANCHESTER CCG,23: Stoma Appliances,215.49273,,,
MANCHESTER CCG,21: Appliances,35.3737,,MANCHESTER CCG,23: Stoma Appliances,36.73706,,,,,,,,MANCHESTER CCG,21: Appliances,2.7042,,MANCHESTER CCG,23: Stoma Appliances,12.68899,,,
MANCHESTER CCG,21: Appliances,464.14006,,MANCHESTER CCG,23: Stoma Appliances,152.48856,,,,,,,,MANCHESTER CCG,21: Appliances,44.86638,,MANCHESTER CCG,23: Stoma Appliances,14.52388,,,
MANCHESTER CCG,21: Appliances,11.1364,,MANCHESTER CCG,23: Stoma Appliances,369.95486,,,,,,,,MANCHESTER CCG,21: Appliances,60.43036,,MANCHESTER CCG,23: Stoma Appliances,57.76028,,,
MANCHESTER CCG,21: Appliances,50.02389,,MANCHESTER CCG,23: Stoma Appliances,24.24349,,,,,,,,MANCHESTER CCG,21: Appliances,5.59159,,MANCHESTER CCG,23: Stoma Appliances,55.6615,,,
MANCHESTER CCG,21: Appliances,54.61602,,MANCHESTER CCG,23: Stoma Appliances,380.64505,,,,,,,,MANCHESTER CCG,21: Appliances,19.57217,,MANCHESTER CCG,23: Stoma Appliances,259.39044,,,
MANCHESTER CCG,21: Appliances,21.5694,,MANCHESTER CCG,23: Stoma Appliances,50.1974,,,,,,,,MANCHESTER CCG,21: Appliances,11.01553,,MANCHESTER CCG,23: Stoma Appliances,152.34263,,,
MANCHESTER CCG,21: Appliances,7.75581,,MANCHESTER CCG,23: Stoma Appliances,279.87841,,,,,,,,MANCHESTER CCG,21: Appliances,29.43279,,MANCHESTER CCG,23: Stoma Appliances,428.2471,,,
MANCHESTER CCG,21: Appliances,22.71897,,MANCHESTER CCG,23: Stoma Appliances,14.31556,,,,,,,,MANCHESTER CCG,21: Appliances,9.38246,,MANCHESTER CCG,23: Stoma Appliances,88.48465,,,
MANCHESTER CCG,21: Appliances,54.61602,,MANCHESTER CCG,23: Stoma Appliances,27.71705,,,,,,,,MANCHESTER CCG,21: Appliances,104.40566,,MANCHESTER CCG,23: Stoma Appliances,36.97721,,,
MANCHESTER CCG,21: Appliances,25.69199,,MANCHESTER CCG,23: Stoma Appliances,74.01952,,,,,,,,MANCHESTER CCG,21: Appliances,68.75072,,MANCHESTER CCG,23: Stoma Appliances,22.18013,,,
MANCHESTER CCG,21: Appliances,22.28517,,MANCHESTER CCG,23: Stoma Appliances,21.67784,,,,,,,,MANCHESTER CCG,21: Appliances,3.07676,,MANCHESTER CCG,23: Stoma Appliances,44.38507,,,
MANCHESTER CCG,21: Appliances,15.29474,,MANCHESTER CCG,23: Stoma Appliances,2.78255,,,,,,,,MANCHESTER CCG,21: Appliances,237.90264,,MANCHESTER CCG,23: Stoma Appliances,54.99088,,,
MANCHESTER CCG,21: Appliances,6.52877,,MANCHESTER CCG,23: Stoma Appliances,43.09854,,,,,,,,MANCHESTER CCG,21: Appliances,419.95748,,MANCHESTER CCG,23: Stoma Appliances,410.38251,,,
MANCHESTER CCG,21: Appliances,24.18773,,MANCHESTER CCG,23: Stoma Appliances,129.11888,,,,,,,,MANCHESTER CCG,21: Appliances,329.84593,,MANCHESTER CCG,23: Stoma Appliances,2.58311,,,
MANCHESTER CCG,21: Appliances,0.80254,,MANCHESTER CCG,23: Stoma Appliances,188.68646,,,,,,,,MANCHESTER CCG,21: Appliances,631.56301,,MANCHESTER CCG,23: Stoma Appliances,30.22752,,,
MANCHESTER CCG,21: Appliances,51.82727,,MANCHESTER CCG,23: Stoma Appliances,188.68646,,,,,,,,MANCHESTER CCG,21: Appliances,137.64487,,MANCHESTER CCG,23: Stoma Appliances,568.51856,,,
MANCHESTER CCG,21: Appliances,16.99445,,MANCHESTER CCG,23: Stoma Appliances,12.56175,,,,,,,,MANCHESTER CCG,21: Appliances,66.67703,,MANCHESTER CCG,23: Stoma Appliances,218.18453,,,
MANCHESTER CCG,21: Appliances,14.87332,,MANCHESTER CCG,23: Stoma Appliances,166.76693,,,,,,,,MANCHESTER CCG,21: Appliances,55.71116,,MANCHESTER CCG,23: Stoma Appliances,186.43251,,,
MANCHESTER CCG,21: Appliances,11.19837,,MANCHESTER CCG,23: Stoma Appliances,75.37977,,,,,,,,MANCHESTER CCG,21: Appliances,138.12297,,MANCHESTER CCG,23: Stoma Appliances,65.5811,,,
MANCHESTER CCG,21: Appliances,2.56875,,MANCHESTER CCG,23: Stoma Appliances,349.37392,,,,,,,,MANCHESTER CCG,21: Appliances,267.96879,,MANCHESTER CCG,23: Stoma Appliances,5.44879,,,
MANCHESTER CCG,21: Appliances,3.25664,,MANCHESTER CCG,23: Stoma Appliances,68.93777,,,,,,,,MANCHESTER CCG,21: Appliances,77.32936,,MANCHESTER CCG,23: Stoma Appliances,9.98479,,,
MANCHESTER CCG,21: Appliances,9.54371,,MANCHESTER CCG,23: Stoma Appliances,131.02762,,,,,,,,MANCHESTER CCG,21: Appliances,6.23427,,MANCHESTER CCG,23: Stoma Appliances,49.23472,,,
MANCHESTER CCG,21: Appliances,6.71779,,MANCHESTER CCG,23: Stoma Appliances,23.46264,,,,,,,,MANCHESTER CCG,21: Appliances,31.9755,,MANCHESTER CCG,23: Stoma Appliances,6.10078,,,
MANCHESTER CCG,21: Appliances,16.79756,,MANCHESTER CCG,23: Stoma Appliances,28.58774,,,,,,,,MANCHESTER CCG,21: Appliances,317.21591,,MANCHESTER CCG,23: Stoma Appliances,83.4362,,,
MANCHESTER CCG,21: Appliances,41.60812,,MANCHESTER CCG,23: Stoma Appliances,1312.14773,,,,,,,,MANCHESTER CCG,21: Appliances,127.14465,,MANCHESTER CCG,23: Stoma Appliances,50.70636,,,
MANCHESTER CCG,21: Appliances,9.90315,,MANCHESTER CCG,23: Stoma Appliances,18.08347,,,,,,,,MANCHESTER CCG,21: Appliances,55.11494,,MANCHESTER CCG,23: Stoma Appliances,193.30637,,,
MANCHESTER CCG,21: Appliances,3.47044,,MANCHESTER CCG,23: Stoma Appliances,12.18992,,,,,,,,MANCHESTER CCG,21: Appliances,123.50595,,MANCHESTER CCG,23: Stoma Appliances,49.989,,,
MANCHESTER CCG,21: Appliances,1.76791,,MANCHESTER CCG,23: Stoma Appliances,129.29561,,,,,,,,MANCHESTER CCG,21: Appliances,10.05308,,MANCHESTER CCG,23: Stoma Appliances,14.34383,,,
MANCHESTER CCG,21: Appliances,5.45045,,MANCHESTER CCG,23: Stoma Appliances,36.21653,,,,,,,,MANCHESTER CCG,21: Appliances,13.89669,,MANCHESTER CCG,23: Stoma Appliances,370.51785,,,
MANCHESTER CCG,21: Appliances,4.64172,,MANCHESTER CCG,23: Stoma Appliances,203.55369,,,,,,,,MANCHESTER CCG,21: Appliances,3.71944,,MANCHESTER CCG,23: Stoma Appliances,59.36855,,,
MANCHESTER CCG,21: Appliances,26.50547,,MANCHESTER CCG,23: Stoma Appliances,24.59054,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,60.50488,,MANCHESTER CCG,23: Stoma Appliances,8.5535,,,
MANCHESTER CCG,21: Appliances,30.44074,,MANCHESTER CCG,23: Stoma Appliances,12.05978,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,27.97355,,MANCHESTER CCG,23: Stoma Appliances,147.70417,,,
MANCHESTER CCG,21: Appliances,10.275,,MANCHESTER CCG,23: Stoma Appliances,9.10371,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,120.01616,,MANCHESTER CCG,23: Stoma Appliances,336.27894,,,
MANCHESTER CCG,21: Appliances,50.74896,,MANCHESTER CCG,23: Stoma Appliances,86.08548,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,13.16156,,MANCHESTER CCG,23: Stoma Appliances,16.35878,,,
MANCHESTER CCG,21: Appliances,6.2313,,MANCHESTER CCG,23: Stoma Appliances,184.91241,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,55.58699,,MANCHESTER CCG,23: Stoma Appliances,114.67611,,,
MANCHESTER CCG,21: Appliances,13.70205,,MANCHESTER CCG,23: Stoma Appliances,36.97256,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,31.57505,,MANCHESTER CCG,23: Stoma Appliances,96.65319,,,
MANCHESTER CCG,21: Appliances,6.12905,,MANCHESTER CCG,23: Stoma Appliances,43.03963,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,80.91223,,MANCHESTER CCG,23: Stoma Appliances,88.48465,,,
MANCHESTER CCG,21: Appliances,4.66031,,MANCHESTER CCG,23: Stoma Appliances,62.74675,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,126.3002,,MANCHESTER CCG,23: Stoma Appliances,6.3709,,,
MANCHESTER CCG,21: Appliances,4.61383,,MANCHESTER CCG,23: Stoma Appliances,188.1473,,,,,,,,MANCHESTER UNIVERSITY NHS FT,21: Appliances,126.55168,,MANCHESTER CCG,23: Stoma Appliances,265.45396,,,
MANCHESTER CCG,21: Appliances,2.79185,,MANCHESTER CCG,23: Stoma Appliances,106.08384,,,,,,,,MANCHESTER CCG,21: Appliances,18.26818,,MANCHESTER CCG,23: Stoma Appliances,8.51316,,,
MANCHESTER CCG,21: Appliances,6.6868,,MANCHESTER CCG,23: Stoma Appliances,78.82851,,,,,,,,MANCHESTER CCG,21: Appliances,5.43011,,MANCHESTER CCG,23: Stoma Appliances,302.59889,,,
MANCHESTER CCG,21: Appliances,22.79955,,MANCHESTER CCG,23: Stoma Appliances,101.00833,,,,,,,,MANCHESTER CCG,21: Appliances,5.43011,,MANCHESTER CCG,23: Stoma Appliances,19.11269,,,
MANCHESTER CCG,21: Appliances,47.02448,,MANCHESTER CCG,23: Stoma Appliances,45.22414,,,,,,,,MANCHESTER CCG,21: Appliances,35.53038,,MANCHESTER CCG,23: Stoma Appliances,50.70636,,,
MANCHESTER CCG,21: Appliances,0.93269,,MANCHESTER CCG,23: Stoma Appliances,48.48697,,,,,,,,MANCHESTER CCG,21: Appliances,2.5738,,MANCHESTER CCG,23: Stoma Appliances,26.86202,,,
MANCHESTER CCG,21: Appliances,10.67477,,MANCHESTER CCG,23: Stoma Appliances,5.43805,,,,,,,,MANCHESTER CCG,21: Appliances,5.59159,,MANCHESTER CCG,23: Stoma Appliances,27.97046,,,
MANCHESTER CCG,21: Appliances,33.89339,,MANCHESTER CCG,23: Stoma Appliances,303.15513,,,,,,,,MANCHESTER CCG,21: Appliances,19.57217,,MANCHESTER CCG,23: Stoma Appliances,131.1622,,,
MANCHESTER CCG,21: Appliances,0.80254,,MANCHESTER CCG,23: Stoma Appliances,93.02322,,,,,,,,MANCHESTER CCG,21: Appliances,13.07087,,MANCHESTER CCG,23: Stoma Appliances,22.21733,,,
MANCHESTER CCG,21: Appliances,31.65537,,MANCHESTER CCG,23: Stoma Appliances,12.20232,,,,,,,,MANCHESTER CCG,21: Appliances,5.42085,,MANCHESTER CCG,23: Stoma Appliances,177.42879,,,
MANCHESTER CCG,21: Appliances,12.15273,,MANCHESTER CCG,23: Stoma Appliances,371.23768,,,,,,,,MANCHESTER CCG,21: Appliances,87.62775,,MANCHESTER CCG,23: Stoma Appliances,12.87219,,,
MANCHESTER CCG,21: Appliances,9.71723,,MANCHESTER CCG,23: Stoma Appliances,4.74087,,,,,,,,MANCHESTER CCG,21: Appliances,3.07676,,MANCHESTER CCG,23: Stoma Appliances,99.51264,,,
MANCHESTER CCG,21: Appliances,8.76597,,MANCHESTER CCG,23: Stoma Appliances,38.80387,,,,,,,,MANCHESTER CCG,21: Appliances,56.9096,,MANCHESTER CCG,23: Stoma Appliances,151.29944,,,
MANCHESTER CCG,21: Appliances,70.61356,,MANCHESTER CCG,23: Stoma Appliances,309.37714,,,,,,,,MANCHESTER CCG,21: Appliances,3.09231,,MANCHESTER CCG,23: Stoma Appliances,10.37599,,,
MANCHESTER CCG,21: Appliances,3.63777,,MANCHESTER CCG,23: Stoma Appliances,50.656,,,,,,,,MANCHESTER CCG,21: Appliances,618.0886,,MANCHESTER CCG,23: Stoma Appliances,9.32349,,,
MANCHESTER CCG,21: Appliances,46.87571,,MANCHESTER CCG,23: Stoma Appliances,56.47208,,,,,,,,MANCHESTER CCG,21: Appliances,109.76754,,MANCHESTER CCG,23: Stoma Appliances,85.36441,,,
MANCHESTER CCG,21: Appliances,12.84375,,MANCHESTER CCG,23: Stoma Appliances,25.0987,,,,,,,,MANCHESTER CCG,21: Appliances,1.06182,,MANCHESTER CCG,23: Stoma Appliances,132.30784,,,
MANCHESTER CCG,21: Appliances,28.68069,,MANCHESTER CCG,23: Stoma Appliances,43.40216,,,,,,,,MANCHESTER CCG,21: Appliances,25.14827,,MANCHESTER CCG,23: Stoma Appliances,2.37511,,,
MANCHESTER CCG,21: Appliances,13.39839,,MANCHESTER CCG,23: Stoma Appliances,339.03698,,,,,,,,MANCHESTER CCG,21: Appliances,1.19221,,MANCHESTER CCG,23: Stoma Appliances,137.74732,,,
MANCHESTER CCG,21: Appliances,33.45255,,MANCHESTER CCG,23: Stoma Appliances,31.37338,,,,,,,,MANCHESTER CCG,21: Appliances,16.61649,,MANCHESTER CCG,23: Stoma Appliances,76.45074,,,
MANCHESTER CCG,21: Appliances,15.29474,,MANCHESTER CCG,23: Stoma Appliances,42.4261,,,,,,,,MANCHESTER CCG,21: Appliances,362.95474,,MANCHESTER CCG,23: Stoma Appliances,615.57377,,,
MANCHESTER CCG,21: Appliances,1.20226,,MANCHESTER CCG,23: Stoma Appliances,25.45194,,,,,,,,MANCHESTER CCG,21: Appliances,74.26191,,MANCHESTER CCG,23: Stoma Appliances,87.70226,,,
MANCHESTER CCG,21: Appliances,3.2265,,MANCHESTER CCG,23: Stoma Appliances,10.8761,,,,,,,,MANCHESTER CCG,21: Appliances,329.83353,,MANCHESTER CCG,23: Stoma Appliances,12.33814,,,
MANCHESTER CCG,21: Appliances,65.11417,,MANCHESTER CCG,23: Stoma Appliances,78.92147,,,,,,,,MANCHESTER CCG,21: Appliances,136.10803,,MANCHESTER CCG,23: Stoma Appliances,15.72233,,,
